typeID	物品名称
22923	野性采矿器 I
22924	野性采矿器蓝图 I
22925	私货远程感应增强器
22926	私货远程感应增强器蓝图
22929	集市索敌计算机
22930	集市索敌计算机蓝图
22931	旋风制导干扰器
22932	旋风制导干扰器蓝图
22933	围堵索敌扰断器 I
22934	围堵索敌扰断器蓝图 I
22937	企业远距索敌计算机
22938	企业远距索敌计算机蓝图
22945	执行远程感应抑阻器
22946	执行远程感应抑阻器蓝图
22947	比特尼克小型远程装甲维修器
22948	比特尼克小型远程装甲维修器蓝图
22949	亲密中型远程装甲维修器
22950	亲密中型远程装甲维修器蓝图
22953	卡特尔能源诊断系统 I
22954	卡特尔能源诊断系统蓝图 I
22961	联邦海军反物质轨道弹 S
22963	联邦海军锰质轨道弹 S
22965	联邦海军钼质轨道弹 S
22967	联邦海军钍质轨道弹 S
22969	联邦海军铅质轨道弹 S
22971	联邦海军铱质轨道弹 S
22973	联邦海军钨质轨道弹 S
22975	联邦海军铁质轨道弹 S
22977	联邦海军反物质轨道弹 M
22979	联邦海军锰质轨道弹 M
22981	联邦海军钼质轨道弹 M
22983	联邦海军钍质轨道弹 M
22985	联邦海军铅质轨道弹 M
22987	联邦海军铱质轨道弹 M
22989	联邦海军钨质轨道弹 M
22991	联邦海军铁质轨道弹 M
22993	联邦海军反物质轨道弹 L
22995	联邦海军锰质轨道弹 L
22997	联邦海军钼质轨道弹 L
22999	联邦海军钍质轨道弹 L
23001	联邦海军铅质轨道弹 L
23003	联邦海军铱质轨道弹 L
23005	联邦海军钨质轨道弹 L
23007	联邦海军铁质轨道弹 L
23009	加达里海军反物质轨道弹 S
23011	加达里海军锰质轨道弹 S
23013	加达里海军钼质轨道弹 S
23015	加达里海军钍质轨道弹 S
23017	加达里海军铅质轨道弹 S
23019	加达里海军铱质轨道弹 S
23021	加达里海军钨质轨道弹 S
23023	加达里海军铁质轨道弹 S
23025	加达里海军反物质轨道弹 M
23027	加达里海军锰质轨道弹 M
23029	加达里海军钼质轨道弹 M
23031	加达里海军钍质轨道弹 M
23033	加达里海军铅质轨道弹 M
23035	加达里海军铱质轨道弹 M
23037	加达里海军钨质轨道弹 M
23039	加达里海军铁质轨道弹 M
23041	加达里海军锰质轨道弹 L
23043	加达里海军钼质轨道弹 L
23045	加达里海军钍质轨道弹 L
23047	加达里海军铅质轨道弹 L
23049	加达里海军铱质轨道弹 L
23051	加达里海军钨质轨道弹 L
23053	加达里海军铁质轨道弹 L
23055	圣殿骑士 I
23056	圣殿骑士蓝图 I
23057	蜻蜓 I
23058	蜻蜓蓝图 I
23059	掷矛手 I
23060	掷矛手蓝图 I
23061	因赫吉 I
23062	因赫吉蓝图 I
23069	铁骑舰载机操控理论
23071	帝国海军多频晶体 S
23073	帝国海军伽玛晶体 S
23075	帝国海军X射线晶体 S
23077	帝国海军紫外晶体 S
23079	帝国海军标准晶体 S
23081	帝国海军红外晶体 S
23083	帝国海军微波晶体 S
23085	帝国海军射频晶体 S
23087	艾玛加密技术原理
23089	帝国海军多频晶体 M
23091	帝国海军伽玛晶体 M
23093	帝国海军X射线晶体 M
23095	帝国海军紫外晶体 M
23097	帝国海军标准晶体 M
23099	帝国海军红外晶体 M
23101	帝国海军微波晶体 M
23103	帝国海军射频晶体 M
23105	帝国海军多频晶体 L
23107	帝国海军伽玛晶体 L
23109	帝国海军X射线晶体 L
23111	帝国海军紫外晶体 L
23113	帝国海军标准晶体 L
23115	帝国海军红外晶体 L
23117	帝国海军微波晶体 L
23119	帝国海军射频晶体 L
23121	盖伦特加密技术原理
23123	塔克玛技术研究
23124	殷郡技术研究
23128	殷郡的晶体柱
23129	殷郡的潘多拉盒
23130	殷郡的雷雨风筝
23131	殷郡的空机器
23132	殷郡的光子听诊器
23133	塔克玛精神读物附录
23134	塔克玛动态量尺
23135	塔克玛回旋陀螺仪
23136	塔克玛生命控制器
23137	塔克玛量子球体
23138	殷郡空壳
23139	殷郡玻璃秤
23140	殷郡全裹电线
23141	殷郡丝质装甲
23142	殷郡纳米纤维
23143	塔克玛菱形长杆
23144	塔克玛转接轴
23145	塔克玛固体混合氧化物
23146	塔克玛磁板
23147	塔克玛三棱镜
23148	血袭者有限弹道控制
23149	血袭者有序弹道控制
23150	血袭者极限弹道控制
23151	血袭者武器整合单元
23152	血袭者能量分配器
23153	天蛇平板目标指示器
23154	天蛇基础目标指示器
23155	天蛇复杂目标指示器
23156	天蛇3D范围扫描
23157	天蛇多功能处理器
23158	正电荷圈
23159	辅助零件
23160	力场线圈
23161	元素特征
23162	模拟面板
23163	电流放大器
23164	二手零件
23165	隔热剂
23166	内部隔层
23167	主机控制片
23168	燕军信息矩阵
23169	殷郡文案卷轴
23170	殷郡三角法则
23171	殷郡符号信息理论
23172	殷郡异常数据分析报告
23173	塔克玛二元文字
23174	塔克玛几何工作表
23175	塔克玛离心学说
23176	塔克玛几何设计
23177	塔克玛星型公式
23178	隐秘处理装置
23179	隐秘加速装置
23180	隐秘对称装置
23181	隐秘放大装置
23182	隐秘获取装置
23183	匿名处理装置
23184	匿名加速装置
23185	匿名对称装置
23186	匿名放大装置
23187	匿名获取装置
23234	苍穹峡谷的旅游通行证
23236	地下交易所进出钥匙卡片
23272	埃拉瑞斯·埃及勒的勋章
23273	钻头
23274	加达里侦测员
23303	维克米凭证
23327	天科雇佣兵
23416	宁静大型远程装甲维修器
23417	宁静大型远程装甲维修器蓝图
23418	激进者损伤控制
23419	激进者损伤控制蓝图
23420	维考·塔尔拉瑕的凭证
23421	尤尔·维特拉兹的DNA
23473	胡蜂EC-900
23474	胡蜂EC-900蓝图
23506	蛮妖SD-900
23507	蛮妖SD-900蓝图
23508	访问记录抄本
23509	视角传媒记者
23510	执政官TD-900
23511	执政官TD-900蓝图
23512	狂战士TP-900
23513	狂战士TP-900蓝图
23515	奇怪的DNA
23516	埃勒尔·费博的数据日志
23517	打捞出的数据核心
23518	阿迪兰的档案
23519	FON袭击录像证据
23521	天蛇事务备忘录
23523	重型装甲维护机器人 I
23524	重型装甲维护机器人蓝图 I
23525	监护官 I
23526	监护官蓝图 I
23527	无人机链接增效器 I
23528	无人机链接增效器蓝图 I
23533	全方位索敌连接 I
23534	全方位索敌连接蓝图 I
23536	狂战士SW-900
23537	狂战士SW-900蓝图
23538	商店的货物
23539	偷盗的货物
23541	阴暗领土的货物
23542	监视记录
23543	坏掉的药品
23544	密封箱
23545	非法贩售者的DNA
23546	信道加密/破译器
23547	玩偶
23548	塞满的玩偶
23549	非法贩售者的图章
23550	多恩·瑞克的头颅
23551	FON联络者的DNA
23552	FON标示牌
23554	信任伙伴的名片卡
23555	航行日志
23556	警告信息
23558	联邦情报官
23559	典狱官 I
23560	典狱官蓝图 I
23561	卫兵 I
23562	卫兵蓝图 I
23563	保镖 I
23564	保镖蓝图 I
23566	高级无人机电子理论
23573	维克米数据芯片
23594	岗哨无人机操控理论
23597	天蛇数据芯片破译器
23602	马戈利·贾森的DNA
23604	伊索尼·弗洛辛的尸骸
23605	伊索尼·弗洛辛的DNA
23606	无人机精准射击
23610	贾克·玛贡
23618	无人机效能研究
23621	欧内的克拉什兴奋剂
23622	聚合FON数据
23624	马舒特里·马克恩的勋章
23626	奇袭无人机控制芯片
23629	费多的血液
23630	未装配的钻机
23632	苏霍·塔塔纳的调查卷宗
23633	普尔渥的信件
23634	卡莉莲蛛形云杉
23635	埃尔塔净化器
23659	侍僧EV-300
23660	侍僧EV-300蓝图
23668	血袭者低层铭牌
23669	血袭者步兵铭牌
23673	通往曼尼尔大人庄园的钥匙
23674	'赫姆达洱之咆哮'爆炸末日武器
23675	无人机观测数据
23676	人工智能的母体芯片
23677	神经生物链
23678	以太机巢链
23679	潜意识信息传送带
23680	非法贩售者的铭牌
23681	被破坏的造假工具
23682	攻击部队装备
23683	二进制置变密码
23684	无人机智能胚胎
23690	奇袭无人机导航芯片
23692	荒废的母体芯片
23699	曼尼尔的劳工
23700	阿得的留言
23702	渗透者EV-600
23703	渗透者EV-600蓝图
23705	金星EC-600
23706	金星EC-600蓝图
23707	大黄蜂EC-300
23708	大黄蜂EC-300蓝图
23709	中型装甲维护机器人 I
23710	中型装甲维护机器人蓝图 I
23711	轻型装甲维护机器人 I
23712	轻型装甲维护机器人蓝图 I
23713	战锤SD-600
23714	战锤SD-600蓝图
23715	地精灵SD-300
23716	地精灵SD-300蓝图
23717	中型护盾维护机器人 I
23718	中型护盾维护机器人蓝图 I
23719	轻型护盾维护机器人 I
23720	轻型护盾维护机器人蓝图 I
23721	瓦尔基里TP-600
23722	瓦尔基里TP-600蓝图
23723	武士TP-300
23724	武士TP-300蓝图
23725	渗透者TD-600
23726	渗透者TD-600蓝图
23727	侍僧TD-300
23728	侍僧TD-300蓝图
23729	瓦尔基里SW-600
23730	瓦尔基里SW-600蓝图
23731	武士SW-300
23732	武士SW-300蓝图
23735	克隆舱 I
23736	克隆舱蓝图 I
23737	FON—维克米集团数据芯片
23738	维克米丑闻全息盘
23739	侦察飞梭
23740	定制的制导系统
23744	诺萨·法拉特的凭证
23745	奥达恩·帕恩的讯息
23748	曼尼尔大人的短信
23749	血袭者小队长的头颅
23757	执政官级
23758	执政官级蓝图
23764	巴特祖的讯息
23766	阿得的钥匙卡片
23773	拉格纳洛克级
23774	拉格纳洛克级蓝图
23783	铁网100mm钢附甲板
23784	铁网100mm钢附甲板蓝图 I
23785	壁垒1600mm钢附甲板
23786	壁垒1600mm钢附甲板蓝图
23787	锁甲200mm钢附甲板
23788	锁甲200mm钢附甲板蓝图
23789	堡垒400mm钢附甲板
23790	堡垒400mm钢附甲板蓝图
23791	要塞100mm钢附甲板
23792	要塞100mm钢附甲板蓝图
23793	碉楼800mm钢附甲板
23794	碉楼800mm钢附甲板蓝图
23795	甲胄小型装甲维修器 I
23796	甲胄小型装甲维修器蓝图 I
23797	油渣中型装甲维修器 I
23798	油渣中型装甲维修器蓝图 I
23799	鲮铠大型装甲维修器 I
23800	鲮铠大型装甲维修器蓝图 I
23801	熔炉小型电容器电池
23802	熔炉小型电容器电池蓝图
23803	焚炉中型电容器电池
23804	焚炉中型电容器电池蓝图
23805	侍僧大型电容器电池
23806	侍僧大型电容器电池蓝图
23807	鞍马小型电容注电器 I
23808	鞍马小型电容注电器蓝图 I
23809	马套中型电容注电器 I
23810	马套中型电容注电器蓝图 I
23811	犁重型电容注电器 I
23812	犁重型电容注电器蓝图 I
23813	木栅电容回充器 I
23814	木栅电容回充器蓝图 I
23815	小型蒺藜能量中和器
23816	小型蒺藜能量中和器蓝图
23817	中型沟渠能量中和器
23818	中型沟渠能量中和器蓝图
23819	重型城壕能量中和器
23820	重型城壕能量中和器蓝图
23821	小型夜行者掠能器
23822	小型夜行者掠能器蓝图
23824	中型古墓恶灵掠能器
23825	中型古墓恶灵掠能器蓝图
23829	重型食灵者掠能器
23830	重型食灵者掠能器蓝图
23834	权杖双联轻型集束激光器 I
23835	权杖双联轻型集束激光器蓝图 I
23836	长弓小型聚焦脉冲激光器 I
23837	长弓小型聚焦脉冲激光器蓝图 I
23838	交叉火力小型聚焦集束激光器 I
23839	交叉火力小型聚焦集束激光器蓝图 I
23840	石弓聚焦集束激光器 I
23841	石弓聚焦集束激光器蓝图 I
23842	马枪重型脉冲激光器 I
23843	马枪重型脉冲激光器蓝图 I
23844	火枪重型集束激光器 I
23845	火枪重型集束激光器蓝图 I
23846	战戟超级脉冲激光器 I
23847	战戟超级脉冲激光器蓝图 I
23848	投石车超级集束激光器 I
23849	投石车超级集束激光器蓝图 I
23850	弩炮超光速粒子集束激光器 I
23851	弩炮超光速粒子集束激光器蓝图 I
23852	随从小型远程电容传输装置
23853	随从小型远程电容传输装置蓝图
23854	骑士中型远程电容传输装置
23855	骑士中型远程电容传输装置蓝图
23856	骑士大型远程电容传输装置
23857	骑士大型远程电容传输装置蓝图
23863	尼都帕德鲉鲈卵
23864	长枪小型电磁脉冲立体炸弹 I
23865	长枪小型电磁脉冲立体炸弹蓝图 I
23866	战矛中型电磁脉冲立体炸弹 I
23867	战矛中型电磁脉冲立体炸弹蓝图 I
23868	战锤大型电磁脉冲立体炸弹 I
23869	战锤大型电磁脉冲立体炸弹蓝图 I
23871	遒隆的头颅
23874	梅多尔斯大人的加密数据
23876	埃拉克兰大人的加密数据
23877	加密的数据传输信号
23878	血袭者指挥官的勋章
23880	身份数据芯片
23882	标准解码器
23883	梅多尔斯加强解码器
23890	星际媒体报道—奥德斯代尔事件（1/3）
23891	星际媒体报道—奥德斯代尔事件（2/3）
23892	星际媒体报道—奥德斯代尔事件（3/3）
23893	神秘的翻译手册
23894	佩奇电容通量线圈 I
23895	佩奇电容通量线圈蓝图 I
23896	灌木电容能源继电器 I
23897	灌木电容能源继电器蓝图 I
23898	铁闸反应堆控制元件 I
23899	铁闸反应堆控制元件蓝图 I
23902	飞石散热槽 I
23903	飞石散热槽蓝图
23907	光滑的哨站钥匙
23909	克姆尼历史 （1/2）
23911	绝念级
23912	绝念级蓝图
23913	夜神级
23914	夜神级蓝图
23915	奇美拉级
23916	奇美拉级蓝图
23917	飞龙级
23918	飞龙级蓝图
23919	万古级
23920	万古级蓝图
23925	血库
23926	疾病孢子
23929	真言机
23930	工头的头颅
23931	梅多尔斯家族的盾徽
23932	血腥全息录像
23933	家族指环
23934	先祖的戒律
23935	阿拉迪·埃拉克兰的头颅
23936	祖传装甲
23937	永室监护
23945	克姆尼历史 （2/2）
23948	特级土产
23950	指挥舰操作
23953	跳跃通道发生器 I
23954	跳跃通道发生器蓝图 I
23961	天蛇军团前哨站加速轨道水晶
24030	R.S. 官员的通行证
24031	R.S. 官员的阿尔法通行证
24123	精英激光手枪
24238	血袭者科学家
24241	轻型无人机操控理论
24242	坚韧心理学
24244	神典
24246	改装的死尸
24247	防腐的身体残骸
24248	贵族的遗物
24249	发电机残骸
24250	大祭祀哈克拉姆的头颅
24251	朝圣者
24253	死去的朝圣者
24254	圣人的裹尸布
24255	启示之握
24263	埃尼玛蓝色芯片
24264	堡垒万能钥匙
24268	供给链管理
24270	科学网络学
24276	埃莫拉·科斯提的数据片断 I
24277	埃莫拉·科斯提的数据片断 II
24278	埃莫拉·科斯提的数据片断 III
24283	铁骑舰载机辅助单元 I
24284	铁骑舰载机辅助单元蓝图 I
24285	科波姆指挥官勋章
24287	扎赫的便条
24288	E.F.A. ID卡
24289	矩阵编码模块
24300	亚米埃·迈达的遗骸
24304	发掘笔记
24305	调制型深层地核露天采矿器 II
24306	调制型深层地核露天采矿器蓝图 II
24308	非法贩售者的节锁
24311	艾玛航空母舰操作
24312	加达里航空母舰操作
24313	盖伦特航空母舰操作
24314	米玛塔尔航空母舰操作
24315	泰拉姆·埃拉克兰的卷宗
24316	埃拉克兰大人的勋章
24317	埃拉克兰家族的法律文档
24342	埃拉克兰大人
24348	小型牵引光束 I
24349	小型牵引光束器蓝图 I
24352	殷郡遗迹的通行证
24353	兽纹钥匙
24354	空间航线图
24355	殷郡微型处理器
24357	洛庇卡的介绍信
24395	无人机导航电脑 I
24396	无人机导航电脑蓝图 I
24417	无人机导航电脑 II
24418	无人机导航电脑蓝图 II
24427	无人机链接增效器 II
24428	无人机链接增效器蓝图 II
24438	全方位索敌连接 II
24439	全方位索敌连接蓝图 II
24441	平民
24443	护盾回充增量增效器 II
24444	护盾回充增量增效器蓝图 II
24445	巨大的货物集装箱
24446	多咖鱼卵
24462	奥法之匙
24465	符文碑铭
24466	阿卡纳博物馆游客通行证
24471	鞭挞狂乱火箭
24472	鞭挞狂乱火箭蓝图
24473	星爆狂乱火箭
24474	星爆狂乱火箭蓝图
24475	炼狱狂乱火箭
24476	炼狱狂乱火箭蓝图
24477	鞭挞标枪火箭
24478	星爆标枪火箭
24479	炼狱标枪火箭
24482	迷宫之匙
24483	尼铎格尔级
24484	尼铎格尔级蓝图
24486	炼狱狂乱重型攻击导弹
24487	炼狱狂乱重型攻击导弹蓝图
24488	星爆狂乱重型攻击导弹
24489	星爆狂乱重型攻击导弹蓝图
24490	雷神狂乱重型攻击导弹
24491	雷神狂乱重型攻击导弹蓝图
24492	鞭挞标枪重型攻击导弹
24493	雷神标枪重型攻击导弹
24494	炼狱标枪重型攻击导弹
24495	鞭挞愤怒轻型导弹
24496	鞭挞愤怒轻型导弹蓝图
24497	星爆愤怒轻型导弹
24498	星爆愤怒轻型导弹蓝图
24499	炼狱愤怒轻型导弹
24500	炼狱愤怒轻型导弹蓝图
24501	鞭挞精准轻型导弹
24502	鞭挞精准轻型导弹蓝图
24503	星爆精准轻型导弹
24504	星爆精准轻型导弹蓝图
24505	雷神精准轻型导弹
24506	雷神精准轻型导弹蓝图
24507	星爆愤怒重型导弹
24508	星爆愤怒重型导弹蓝图
24509	雷神愤怒重型导弹
24510	雷神愤怒重型导弹蓝图
24511	炼狱愤怒重型导弹
24512	炼狱愤怒重型导弹蓝图
24513	鞭挞精准重型导弹
24514	鞭挞精准重型导弹蓝图
24515	炼狱精准重型导弹
24516	炼狱精准重型导弹蓝图
24517	雷神精准重型导弹
24518	雷神精准重型导弹蓝图
24519	星爆狂乱鱼雷
24520	星爆狂乱鱼雷蓝图
24521	鞭挞狂乱鱼雷
24522	鞭挞狂乱鱼雷蓝图
24523	雷神狂乱鱼雷
24524	雷神狂乱鱼雷蓝图
24525	炼狱标枪鱼雷
24526	炼狱标枪鱼雷蓝图
24527	雷神标枪鱼雷
24528	雷神标枪鱼雷蓝图
24529	鞭挞标枪鱼雷
24530	鞭挞标枪鱼雷蓝图
24531	星爆愤怒巡航导弹
24532	星爆愤怒巡航导弹蓝图
24533	鞭挞愤怒巡航导弹
24534	鞭挞愤怒巡航导弹蓝图
24535	雷神愤怒巡航导弹
24536	雷神愤怒巡航导弹蓝图
24537	星爆精准巡航导弹
24538	星爆精准巡航导弹蓝图
24539	雷神精准巡航导弹
24540	雷神精准巡航导弹蓝图
24541	鞭挞精准巡航导弹
